PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
chebi:16500	consumption-controlled-by	PIK3R2	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16500	consumption-controlled-by	PIK3R3	PANTHER		T cell activation	panther:_CATALYSIS___PI3K_r81m1_r81;panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16500	used-to-produce	chebi:18348	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP-_ATP-RIGHT__PIP2-_ADP-_r81
chebi:16595	chemical-affects	ITPR1	PANTHER		T cell activation	panther:_PHYSICAL_STIMULATION___IP3_r105m1_r105;panther:STATE_TRANSITION_LEFT__IP3R-RIGHT__IP3R-_r105
chebi:16618	chemical-affects	AKT1	PANTHER		T cell activation	panther:_Complex__PIP3_Akt__s335_a561_
chebi:16618	chemical-affects	AKT2	PANTHER		T cell activation	panther:_Complex__PIP3_Akt__s335_a561_
chebi:16618	chemical-affects	AKT3	PANTHER		T cell activation	panther:_Complex__PIP3_Akt__s335_a561_
chebi:16618	chemical-affects	MAP3K1	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r85;panther:_MODULATION___Complex__PIP3_Akt__r85m3_r85
chebi:18035	chemical-affects	CHUK	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68;panther:_MODULATION___Complex__DAG_PKC_theta__r68m1_r68
chebi:18035	chemical-affects	IKBKB	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__IKK-RIGHT__IKK-_r68;panther:_MODULATION___Complex__DAG_PKC_theta__r68m1_r68
chebi:18035	chemical-affects	PRKCQ	PANTHER		T cell activation	panther:_Complex__DAG_PKC_theta__s285_a476_
chebi:18348	chemical-affects	AKT1	PANTHER		T cell activation	panther:_Complex__PIP2_Akt__s334_a560_
chebi:18348	chemical-affects	AKT2	PANTHER		T cell activation	panther:_Complex__PIP2_Akt__s334_a560_
chebi:18348	chemical-affects	AKT3	PANTHER		T cell activation	panther:_Complex__PIP2_Akt__s334_a560_
chebi:18348	chemical-affects	MAP3K1	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_r85;panther:_MODULATION___Complex__PIP2_Akt__r85m1_r85
chebi:18348	consumption-controlled-by	PIK3C3	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PIK3CA	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PIK3CB	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PIK3CD	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PIK3CG	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PIK3R1	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PIK3R2	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PIK3R3	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82;panther:_CATALYSIS___PI3K_r82m1_r82
chebi:18348	consumption-controlled-by	PLCG1	PANTHER		T cell activation	panther:_CATALYSIS___PLC_gamma_r111m1_r111;panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
chebi:18348	used-to-produce	chebi:16595	PANTHER		T cell activation	panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
chebi:18348	used-to-produce	chebi:16618	PANTHER		T cell activation	panther:STATE_TRANSITION_LEFT__PIP2-_ATP-RIGHT__PIP3-_ADP-_r82
chebi:18348	used-to-produce	chebi:18035	PANTHER		T cell activation	panther:DISSOCIATION_LEFT__PIP2-RIGHT__DAG-_IP3-_r111
chebi:29108	chemical-affects	CALM1	PANTHER		T cell activation	panther:_Complex__Calmodulin_Ca_PLUS__PLUS___Ca_PLUS__PLUS___s451_a699_
chebi:29108	chemical-affects	PPP3CA	PANTHER		T cell activation	panther:_CATALYSIS___Complex__Calmodulin_Ca_PLUS__PLUS___Ca_PLUS__PLUS___r48m1_r48;panther:STATE_TRANSITION_LEFT__Calcineurin-RIGHT__Calcineurin-_r48
chebi:29108	chemical-affects	PPP3CB	PANTHER		T cell activation	panther:_CATALYSIS___Complex__Calmodulin_Ca_PLUS__PLUS___Ca_PLUS__PLUS___r48m1_r48;panther:STATE_TRANSITION_LEFT__Calcineurin-RIGHT__Calcineurin-_r48
chebi:29108	chemical-affects	PPP3CC	PANTHER		T cell activation	panther:_CATALYSIS___Complex__Calmodulin_Ca_PLUS__PLUS___Ca_PLUS__PLUS___r48m1_r48;panther:STATE_TRANSITION_LEFT__Calcineurin-RIGHT__Calcineurin-_r48
chebi:37565	chemical-affects	MAP3K1	PANTHER		T cell activation	panther:_MODULATION___Complex__rac_GTP__re61m1_re61;panther:STATE_TRANSITION_LEFT__MEKK-RIGHT__MEKK-_re61

PARTICIPANT	PARTICIPANT_TYPE	PARTICIPANT_NAME	UNIFICATION_XREF	RELATIONSHIP_XREF
CD86	ProteinReference	CD86_HUMAN	uniprot:P42081	hgnc.symbol:CD86;ncbigene:942
CD80	ProteinReference	CD80_HUMAN	uniprot:P33681	hgnc.symbol:CD80;ncbigene:941
ARAF	ProteinReference	ARAF_HUMAN	uniprot:P10398	hgnc.symbol:ARAF;ncbigene:369
PIK3CD	ProteinReference	PK3CD_HUMAN	uniprot:O00329	hgnc.symbol:PIK3CD;ncbigene:5293
CD3G	ProteinReference	CD3G_HUMAN	uniprot:P09693	hgnc.symbol:CD3G;ncbigene:917
PIK3CB	ProteinReference	PK3CB_HUMAN	uniprot:P42338	hgnc.symbol:PIK3CB;ncbigene:5291
CD3E	ProteinReference	CD3E_HUMAN	uniprot:P07766	hgnc.symbol:CD3E;ncbigene:916
CD3D	ProteinReference	CD3D_HUMAN	uniprot:P04234	hgnc.symbol:CD3D;ncbigene:915
PIK3CG	ProteinReference	PK3CG_HUMAN	uniprot:P48736	hgnc.symbol:PIK3CG;ncbigene:5294
IKBKB	ProteinReference	IKKB_HUMAN	uniprot:O14920	hgnc.symbol:IKBKB;ncbigene:3551
PPP3CA	ProteinReference	PP2BA_HUMAN	uniprot:Q08209	hgnc.symbol:PPP3CA;ncbigene:5530
PPP3CB	ProteinReference	PP2BB_HUMAN	uniprot:P16298	hgnc.symbol:PPP3CB;ncbigene:5532
PPP3CC	ProteinReference	PP2BC_HUMAN	uniprot:P48454	hgnc.symbol:PPP3CC;ncbigene:5533
GRAP2	ProteinReference	GRAP2_HUMAN	uniprot:O75791	hgnc.symbol:GRAP2;ncbigene:9402
AKT2	ProteinReference	AKT2_HUMAN	uniprot:P31751	hgnc.symbol:AKT2;ncbigene:208
chebi:18035	SmallMoleculeReference	diglyceride	chebi:CHEBI:18035	
AKT3	ProteinReference	AKT3_HUMAN	uniprot:Q9Y243	hgnc.symbol:AKT3;ncbigene:10000
NCK2	ProteinReference	NCK2_HUMAN	uniprot:O43639	hgnc.symbol:NCK2;ncbigene:8440
AKT1	ProteinReference	AKT1_HUMAN	uniprot:P31749	hgnc.symbol:AKT1;ncbigene:207
RAC1	ProteinReference	RAC1_HUMAN	uniprot:P63000	hgnc.symbol:RAC1;ncbigene:5879
HRAS	ProteinReference	RASH_HUMAN	uniprot:P01112	hgnc.symbol:HRAS;ncbigene:3265
NCK1	ProteinReference	NCK1_HUMAN	uniprot:P16333	hgnc.symbol:NCK1;ncbigene:4690
VAV3	ProteinReference	VAV3_HUMAN	uniprot:Q9UKW4	hgnc.symbol:VAV3;ncbigene:10451
MAP2K1	ProteinReference	MP2K1_HUMAN	uniprot:Q02750	hgnc.symbol:MAP2K1;ncbigene:5604
MAP2K2	ProteinReference	MP2K2_HUMAN	uniprot:P36507	hgnc.symbol:MAP2K2;ncbigene:5605
CHUK	ProteinReference	IKKA_HUMAN	uniprot:O15111	hgnc.symbol:CHUK;ncbigene:1147
FOS	ProteinReference	FOS_HUMAN	uniprot:P01100	hgnc.symbol:FOS;ncbigene:2353
VAV1	ProteinReference	VAV_HUMAN	uniprot:P15498	hgnc.symbol:VAV1;ncbigene:7409
VAV2	ProteinReference	VAV2_HUMAN	uniprot:P52735	hgnc.symbol:VAV2;ncbigene:7410
ZAP70	ProteinReference	ZAP70_HUMAN	uniprot:P43403	hgnc.symbol:ZAP70;ncbigene:7535
chebi:18348	SmallMoleculeReference	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate	chebi:CHEBI:18348	
chebi:37565	SmallMoleculeReference	GTP(4-)	chebi:CHEBI:37565	
PIK3CA	ProteinReference	PK3CA_HUMAN	uniprot:P42336	hgnc.symbol:PIK3CA;ncbigene:5290
LCK	ProteinReference	LCK_HUMAN	uniprot:P06239	hgnc.symbol:LCK;ncbigene:3932
LCP2	ProteinReference	LCP2_HUMAN	uniprot:Q13094	hgnc.symbol:LCP2;ncbigene:3937
PIK3C3	ProteinReference	PK3C3_HUMAN	uniprot:Q8NEB9	hgnc.symbol:PIK3C3;ncbigene:5289
PRKCQ	ProteinReference	KPCT_HUMAN	uniprot:Q04759	hgnc.symbol:PRKCQ;ncbigene:5588
SOS1	ProteinReference	SOS1_HUMAN	uniprot:Q07889	hgnc.symbol:SOS1;ncbigene:6654
RAF1	ProteinReference	RAF1_HUMAN	uniprot:P04049	hgnc.symbol:RAF1;ncbigene:5894
SOS2	ProteinReference	SOS2_HUMAN	uniprot:Q07890	hgnc.symbol:SOS2;ncbigene:6655
chebi:29108	SmallMoleculeReference	calcium(2+)	chebi:CHEBI:29108	
ITPR1	ProteinReference	ITPR1_HUMAN	uniprot:Q14643	hgnc.symbol:ITPR1;ncbigene:3708
PIK3R3	ProteinReference	P55G_HUMAN	uniprot:Q92569	hgnc.symbol:PIK3R3;ncbigene:8503
PIK3R2	ProteinReference	P85B_HUMAN	uniprot:O00459	hgnc.symbol:PIK3R2;ncbigene:5296
PIK3R1	ProteinReference	P85A_HUMAN	uniprot:P27986	hgnc.symbol:PIK3R1;ncbigene:5295
CDC42	ProteinReference	CDC42_HUMAN	uniprot:P60953	hgnc.symbol:CDC42;ncbigene:998
MAPK9	ProteinReference	MK09_HUMAN	uniprot:P45984	hgnc.symbol:MAPK9;ncbigene:5601
NRAS	ProteinReference	RASN_HUMAN	uniprot:P01111	hgnc.symbol:NRAS;ncbigene:4893
PAK1	ProteinReference	PAK1_HUMAN	uniprot:Q13153	hgnc.symbol:PAK1;ncbigene:5058
MAPK8	ProteinReference	MK08_HUMAN	uniprot:P45983	hgnc.symbol:MAPK8;ncbigene:5599
chebi:16595	SmallMoleculeReference	1D-myo-inositol 1,4,5-trisphosphate	chebi:CHEBI:16595	
MAPK1	ProteinReference	MK01_HUMAN	uniprot:P28482	hgnc.symbol:MAPK1;ncbigene:5594
CSK	ProteinReference	CSK_HUMAN	uniprot:P41240	hgnc.symbol:CSK;ncbigene:1445
PLCG1	ProteinReference	PLCG1_HUMAN	uniprot:P19174	hgnc.symbol:PLCG1;ncbigene:5335
PAK3	ProteinReference	PAK3_HUMAN	uniprot:O75914	hgnc.symbol:PAK3;ncbigene:5063
PAK2	ProteinReference	PAK2_HUMAN	uniprot:Q13177	hgnc.symbol:PAK2;ncbigene:5062
MAPK3	ProteinReference	MK03_HUMAN	uniprot:P27361	hgnc.symbol:MAPK3;ncbigene:5595
JUN	ProteinReference	JUN_HUMAN	uniprot:P05412	hgnc.symbol:JUN;ncbigene:3725
MAP3K1	ProteinReference	M3K1_HUMAN	uniprot:Q13233	hgnc.symbol:MAP3K1;ncbigene:4214
chebi:16618	SmallMoleculeReference	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	chebi:CHEBI:16618	
BRAF	ProteinReference	BRAF_HUMAN	uniprot:P15056	hgnc.symbol:BRAF;ncbigene:673
NFKBIA	ProteinReference	IKBA_HUMAN	uniprot:P25963	hgnc.symbol:NFKBIA;ncbigene:4792
chebi:16500	SmallMoleculeReference	1-phosphatidyl-1D-myo-inositol 5-phosphate	chebi:CHEBI:16500	
PTPRC	ProteinReference	PTPRC_HUMAN	uniprot:P08575	hgnc.symbol:PTPRC;ncbigene:5788
CD28	ProteinReference	CD28_HUMAN	uniprot:P10747	hgnc.symbol:CD28;ncbigene:940
CD247	ProteinReference	CD3Z_HUMAN	uniprot:P20963	hgnc.symbol:CD247;ncbigene:919
CALM1	ProteinReference	CALM1_HUMAN	uniprot:P0DP23	hgnc.symbol:CALM1;ncbigene:801;ncbigene:805;ncbigene:808
LAT	ProteinReference	LAT_HUMAN	uniprot:O43561	hgnc.symbol:LAT;ncbigene:27040
