From	Entry	Reviewed
ENSG00000186487	A0A3B3IRM3	unreviewed
ENSG00000186487	A0A3B3IRQ0	unreviewed
ENSG00000186487	A0A3B3IRR4	unreviewed
ENSG00000186487	A0A3B3IRT9	unreviewed
ENSG00000186487	A0A3B3IRX0	unreviewed
ENSG00000186487	A0A3B3IRX5	unreviewed
ENSG00000186487	A0A3B3IS14	unreviewed
ENSG00000186487	A0A3B3IS21	unreviewed
ENSG00000186487	A0A3B3IS61	unreviewed
ENSG00000186487	A0A3B3IS77	unreviewed
ENSG00000186487	A0A3B3IS97	unreviewed
ENSG00000186487	A0A3B3ISB6	unreviewed
ENSG00000186487	A0A3B3ISG9	unreviewed
ENSG00000186487	A0A3B3ISI4	unreviewed
ENSG00000186487	A0A3B3ISN1	unreviewed
ENSG00000186487	A0A3B3ISN3	unreviewed
ENSG00000186487	A0A3B3ISP2	unreviewed
ENSG00000186487	A0A3B3ISU4	unreviewed
ENSG00000186487	A0A3B3ISU9	unreviewed
ENSG00000186487	A0A3B3ISW5	unreviewed
ENSG00000186487	A0A3B3IT20	unreviewed
ENSG00000186487	A0A3B3ITJ8	unreviewed
ENSG00000186487	A0A3B3ITL3	unreviewed
ENSG00000186487	A0A3B3ITS6	unreviewed
ENSG00000186487	A0A3B3ITT2	unreviewed
ENSG00000186487	A0A3B3IU66	unreviewed
ENSG00000186487	A0A3B3IU83	unreviewed
ENSG00000186487	A0A3B3IUE2	unreviewed
ENSG00000186487	A0A8I5KQG8	unreviewed
ENSG00000186487	H7BYU4	unreviewed
ENSG00000186487	Q49A74	unreviewed
ENSG00000186487	R4GMY9	unreviewed
ENSG00000128573	O15409	reviewed
ENSG00000128573	A0A0U1RQE0	unreviewed
ENSG00000128573	A0A0U1RQE6	unreviewed
ENSG00000128573	A0A0U1RQM2	unreviewed
ENSG00000128573	A0A0U1RQR8	unreviewed
ENSG00000128573	A0A0U1RQY3	unreviewed
ENSG00000128573	A0A994J3Y0	unreviewed
ENSG00000128573	A0A994J6H2	unreviewed
ENSG00000128573	A0A994J6W1	unreviewed
ENSG00000128573	A8MTU2	unreviewed
ENSG00000128573	A8MUV4	unreviewed
ENSG00000128573	C9JQP8	unreviewed
ENSG00000128573	F8WDL6	unreviewed
ENSG00000128573	Q0PRL4	unreviewed
ENSG00000128573	Q75MZ5	unreviewed
ENSG00000128573	Q8N6B5	unreviewed
ENSG00000121075	P57082	reviewed
ENSG00000121075	K7EPY2	unreviewed
ENSG00000089775	P24278	reviewed
ENSG00000089775	G3V2K3	unreviewed
ENSG00000089775	G3V351	unreviewed
ENSG00000177932	Q86Y25	reviewed
ENSG00000131914	Q9H9Z2	reviewed
ENSG00000221818	Q9HAK2	reviewed
ENSG00000221818	B7Z934	unreviewed
ENSG00000196418	Q15973	reviewed
ENSG00000196418	J3QKQ6	unreviewed
ENSG00000036549	Q8IYH5	reviewed
ENSG00000036549	C9J283	unreviewed
ENSG00000036549	C9JUA4	unreviewed
ENSG00000148704	Q5SQQ9	reviewed
ENSG00000197857	P15621	reviewed
ENSG00000197857	A0A8V8TMG8	unreviewed
ENSG00000197857	E2QRP2	unreviewed
ENSG00000197857	F8W7T7	unreviewed
ENSG00000197857	M0R160	unreviewed
ENSG00000188786	Q14872	reviewed
ENSG00000100146	P56693	reviewed
ENSG00000100146	A0A494C0R1	unreviewed
ENSG00000100146	A0A8I5KW15	unreviewed
ENSG00000100146	A0A8V8TM01	unreviewed
ENSG00000100146	A6PVD3	unreviewed
ENSG00000100146	H0Y5N4	unreviewed
ENSG00000152454	Q9Y2P7	reviewed
ENSG00000152454	M0R2X0	unreviewed
ENSG00000129173	A0AVK6	reviewed
ENSG00000129173	E9PMT9	unreviewed
ENSG00000115738	Q02363	reviewed
ENSG00000164093	Q99697	reviewed
ENSG00000164093	A0A8J9C2I7	unreviewed
ENSG00000164093	A0A8J9G9V2	unreviewed
ENSG00000164093	D6RBG8	unreviewed
ENSG00000164093	D6RFI4	unreviewed
ENSG00000164093	U3KQ81	unreviewed
ENSG00000174652	Q14584	reviewed
ENSG00000174652	A0A3F2YPB8	unreviewed
ENSG00000081189	Q06413	reviewed
ENSG00000081189	A0A0D9SET2	unreviewed
ENSG00000081189	A0A0D9SFD0	unreviewed
ENSG00000081189	A0A0D9SFV9	unreviewed
ENSG00000081189	A0A0D9SG58	unreviewed
ENSG00000081189	A0A0D9SGF3	unreviewed
ENSG00000081189	A0A0D9SGI5	unreviewed
ENSG00000081189	A0A0R4J2G5	unreviewed
ENSG00000081189	A0A1B0GTW4	unreviewed
ENSG00000081189	A0A1B0GV32	unreviewed
ENSG00000081189	A0A1B0GVI4	unreviewed
ENSG00000081189	A0A9L9PYA3	unreviewed
ENSG00000081189	D6R942	unreviewed
ENSG00000081189	D6RB91	unreviewed
ENSG00000081189	D6RC63	unreviewed
ENSG00000081189	D6RCM6	unreviewed
ENSG00000081189	D6RG14	unreviewed
ENSG00000081189	D6RG21	unreviewed
ENSG00000081189	D6RJ95	unreviewed
ENSG00000081189	D6RJA7	unreviewed
ENSG00000081189	D6RJG6	unreviewed
ENSG00000081189	D8L7E9	unreviewed
ENSG00000129534	Q6P0N0	reviewed
ENSG00000129534	C9J2Q8	unreviewed
ENSG00000129534	G5E9K5	unreviewed
ENSG00000129534	H0YJM1	unreviewed
ENSG00000129534	H7C1S6	unreviewed
ENSG00000183733	Q6QHK4	reviewed
ENSG00000106689	P50458	reviewed
ENSG00000106689	H0YM35	unreviewed
ENSG00000106689	H7C0H1	unreviewed
ENSG00000106689	U3KQT5	unreviewed
ENSG00000112837	O95935	reviewed
ENSG00000112837	U3KQ31	unreviewed
ENSG00000112837	U3KQH2	unreviewed
ENSG00000112837	U3KQQ9	unreviewed
ENSG00000101096	Q13469	reviewed
ENSG00000120798	P13056	reviewed
ENSG00000120798	A0A087WUK4	unreviewed
ENSG00000120798	F8W1Q1	unreviewed
ENSG00000120798	H0YHC6	unreviewed
ENSG00000120798	H0YIV1	unreviewed
ENSG00000144792	Q6AZW8	reviewed
ENSG00000144792	C9J3D4	unreviewed
ENSG00000144792	C9J3N9	unreviewed
ENSG00000170689	P17482	reviewed
ENSG00000028277	P09086	reviewed
ENSG00000028277	A0A0D9SF23	unreviewed
ENSG00000028277	A0A1B0GUT9	unreviewed
ENSG00000028277	A0A1B0GV81	unreviewed
ENSG00000028277	A0A1B0GW97	unreviewed
ENSG00000028277	A0A8I5KYI8	unreviewed
ENSG00000028277	B5ME60	unreviewed
ENSG00000028277	E9PR37	unreviewed
ENSG00000028277	H0YKT2	unreviewed
ENSG00000028277	H0YLL6	unreviewed
ENSG00000028277	H0YNG1	unreviewed
ENSG00000028277	H0YNW1	unreviewed
ENSG00000028277	M0R1I6	unreviewed
ENSG00000028277	U3KQ96	unreviewed
ENSG00000028277	U3KQN1	unreviewed
ENSG00000043355	O95409	reviewed
ENSG00000197863	Q6PG37	reviewed
ENSG00000197863	E9PL27	unreviewed
ENSG00000197863	E9PQ03	unreviewed
ENSG00000197863	E9PRR6	unreviewed
ENSG00000197863	K7EQ58	unreviewed
ENSG00000167625	Q8TF50	reviewed
ENSG00000167625	M0R395	unreviewed
ENSG00000116731	Q13029	reviewed
ENSG00000116731	D6RAA0	unreviewed
ENSG00000116731	D6RED5	unreviewed
ENSG00000116731	D6RJM6	unreviewed
ENSG00000116731	H0Y9J3	unreviewed
ENSG00000116731	S4R3F7	unreviewed
ENSG00000089116	Q9H2C1	reviewed
ENSG00000140265	Q8IWY8	reviewed
ENSG00000140265	A0A0C4DGM2	unreviewed
ENSG00000140265	C9K0J8	unreviewed
ENSG00000140265	H3BMU4	unreviewed
ENSG00000140265	H3BUW4	unreviewed
ENSG00000198816	Q9NW07	reviewed
ENSG00000198816	M0R2S5	unreviewed
ENSG00000140009	Q92731	reviewed
ENSG00000140009	G3V5S2	unreviewed
ENSG00000100281	Q9UGU5	reviewed
ENSG00000100281	B0QXZ8	unreviewed
ENSG00000100281	B0QXZ9	unreviewed
ENSG00000100281	F8WDU7	unreviewed
ENSG00000196597	Q6ZMW2	reviewed
ENSG00000196597	C9J9Y8	unreviewed
ENSG00000196597	F8WEU9	unreviewed
ENSG00000171735	Q9Y6Y1	reviewed
ENSG00000171735	A0A0C4DGL0	unreviewed
ENSG00000171735	A0A8V8TPN7	unreviewed
ENSG00000171735	A0A8V8TPP2	unreviewed
ENSG00000171735	A0A8V8TPQ2	unreviewed
ENSG00000171735	A0A8V8TPQ7	unreviewed
ENSG00000171735	A0A8V8TQ65	unreviewed
ENSG00000171735	A0A8V8TQ84	unreviewed
ENSG00000171735	A0A8V8TQ87	unreviewed
ENSG00000171735	A0A8V8TQ98	unreviewed
ENSG00000171735	A0A8V8TQA4	unreviewed
ENSG00000171735	A0A8V8TQX1	unreviewed
ENSG00000171735	A0A8V8TQX5	unreviewed
ENSG00000171735	A0A8V8TQX9	unreviewed
ENSG00000171735	A0A8V8TR75	unreviewed
ENSG00000171735	A0A8V8TR82	unreviewed
ENSG00000171735	A0A8V8TR85	unreviewed
ENSG00000171735	A0AA34QVU6	unreviewed
ENSG00000171735	A0AA34QVZ9	unreviewed
ENSG00000171735	G3V297	unreviewed
ENSG00000171735	H0YJG5	unreviewed
ENSG00000171735	H0YJK7	unreviewed
ENSG00000171735	H0YJR7	unreviewed
ENSG00000171735	H0YJV1	unreviewed
ENSG00000171735	H0YJY7	unreviewed
ENSG00000005102	P50221	reviewed
ENSG00000179348	P23769	reviewed
ENSG00000179348	A0A1D5RMQ8	unreviewed
ENSG00000179348	A0A8Q3SJG7	unreviewed
ENSG00000179348	A0A8Q3WLD0	unreviewed
ENSG00000179348	A0A8Q3WMC3	unreviewed
ENSG00000179348	C9J965	unreviewed
ENSG00000215612	Q9NP08	reviewed
ENSG00000215612	F1T0J4	unreviewed
ENSG00000251369	Q7Z398	reviewed
ENSG00000251369	A0A0C4DGB4	unreviewed
ENSG00000251369	M0QWZ8	unreviewed
ENSG00000251369	M0R337	unreviewed
ENSG00000170581	P52630	reviewed
ENSG00000170581	A0A494C0B5	unreviewed
ENSG00000170581	A0A494C164	unreviewed
ENSG00000170581	A0A494C1L3	unreviewed
ENSG00000170581	A0A8V8TLG8	unreviewed
ENSG00000170581	A0A8V8TLJ4	unreviewed
ENSG00000170581	B4DHE0	unreviewed
ENSG00000170581	B4DLC8	unreviewed
ENSG00000170581	G3V319	unreviewed
ENSG00000138378	Q14765	reviewed
ENSG00000138378	A0A2R8Y693	unreviewed
ENSG00000138378	A0AAQ5BHR1	unreviewed
ENSG00000138378	A0AAQ5BHW3	unreviewed
ENSG00000138378	C9JFG0	unreviewed
ENSG00000138378	C9JM11	unreviewed
ENSG00000138378	E9PBE2	unreviewed
ENSG00000138378	E9PG69	unreviewed
ENSG00000197757	P09630	reviewed
ENSG00000197757	D6RBH4	unreviewed
ENSG00000197757	D6RC34	unreviewed
ENSG00000198205	P98168	reviewed
ENSG00000198300	Q9GZU2	reviewed
ENSG00000198300	A0A3B3IRU6	unreviewed
ENSG00000198300	A0A3B3ISL2	unreviewed
ENSG00000198300	A0A3B3ITJ6	unreviewed
ENSG00000198300	M0QXG1	unreviewed
ENSG00000198300	M0QZD4	unreviewed
ENSG00000196357	Q8N9K5	reviewed
ENSG00000196357	K7EL42	unreviewed
ENSG00000196357	K7ESE2	unreviewed
ENSG00000136826	O43474	reviewed
ENSG00000136826	A0A087X0S4	unreviewed
ENSG00000136826	B7ZBT2	unreviewed
ENSG00000160199	P55347	reviewed
ENSG00000160199	E7EPN6	unreviewed
ENSG00000160199	H0YM69	unreviewed
ENSG00000168875	O95416	reviewed
ENSG00000170178	P35452	reviewed
ENSG00000170178	B5MCD3	unreviewed
ENSG00000066336	P17947	reviewed
ENSG00000066336	A0AAA9YHK5	unreviewed
ENSG00000066336	A0AAA9YHU6	unreviewed
ENSG00000066336	F5GZ94	unreviewed
ENSG00000066336	F5H3K6	unreviewed
ENSG00000134323	P04198	reviewed
ENSG00000134323	A0A1W2PPD9	unreviewed
ENSG00000115966	P15336	reviewed
ENSG00000115966	B8ZZU6	unreviewed
ENSG00000115966	C9JCI8	unreviewed
ENSG00000115966	E9PBF9	unreviewed
ENSG00000115966	E9PEK8	unreviewed
ENSG00000115966	F2Z2K2	unreviewed
ENSG00000115966	H7C2N6	unreviewed
ENSG00000134954	P14921	reviewed
ENSG00000134954	V9GYD6	unreviewed
ENSG00000137273	Q12947	reviewed
ENSG00000215421	Q9C0G0	reviewed
ENSG00000215421	A0A087WV78	unreviewed
ENSG00000215421	A0A087WYH1	unreviewed
ENSG00000117010	Q5T5D7	reviewed
ENSG00000117010	Q5T5D8	unreviewed
ENSG00000117010	Q5T5D9	unreviewed
ENSG00000122034	Q92664	reviewed
ENSG00000122034	A0A1X7SBT5	unreviewed
ENSG00000122034	H7BZ51	unreviewed
ENSG00000122034	H7BZH7	unreviewed
ENSG00000122034	H7C326	unreviewed
ENSG00000173473	Q92922	reviewed
ENSG00000173473	F8WE13	unreviewed
ENSG00000120690	P32519	reviewed
ENSG00000120690	A0A0D9SG85	unreviewed
ENSG00000120690	A0A0U1RRL5	unreviewed
ENSG00000120690	Q5T9E7	unreviewed
ENSG00000162702	Q9Y2X9	reviewed
ENSG00000148516	P37275	reviewed
ENSG00000148516	F6TDF5	unreviewed
ENSG00000148516	F6U0D0	unreviewed
ENSG00000148516	H0YMD3	unreviewed
ENSG00000148516	H0YND9	unreviewed
ENSG00000283516	A0A1B0GVX0	reviewed
ENSG00000283516	A0A1B0GTQ0	unreviewed
ENSG00000143171	P48443	reviewed
ENSG00000143171	A0A087WZ88	unreviewed
ENSG00000196263	Q9BX82	reviewed
ENSG00000196263	K7EPX1	unreviewed
ENSG00000260428	Q7RTU7	reviewed
ENSG00000204595	A6NFQ7	reviewed
ENSG00000179943	Q96SL8	reviewed
ENSG00000179943	K7EJE2	unreviewed
ENSG00000179943	K7EQX6	unreviewed
ENSG00000179943	K7ERP0	unreviewed
ENSG00000179943	K7ES33	unreviewed
ENSG00000073282	Q9H3D4	reviewed
ENSG00000073282	C9JW72	unreviewed
ENSG00000198597	O15090	reviewed
ENSG00000198597	A0A994J5C6	unreviewed
ENSG00000198597	A0A994J5Q4	unreviewed
ENSG00000198597	A0A994J7Z0	unreviewed
ENSG00000198597	K7EJP8	unreviewed
ENSG00000198597	K7EKT4	unreviewed
ENSG00000198597	K7EQN6	unreviewed
ENSG00000183309	O75123	reviewed
ENSG00000123388	O43248	reviewed
ENSG00000123388	J3KMZ0	unreviewed
ENSG00000197933	P16415	reviewed
ENSG00000197933	C9J2N8	unreviewed
ENSG00000197933	C9JU45	unreviewed
ENSG00000197933	K7EN93	unreviewed
ENSG00000136931	Q13285	reviewed
ENSG00000136931	F1DAM0	unreviewed
ENSG00000136931	Q5T6F6	unreviewed
ENSG00000136931	Q5T6F7	unreviewed
ENSG00000142611	Q9HAZ2	reviewed
ENSG00000142611	D6RDW0	unreviewed
ENSG00000142611	D6RFY3	unreviewed
ENSG00000142611	H0YA13	unreviewed
ENSG00000142611	U3KQL6	unreviewed
ENSG00000197608	Q6ZN19	reviewed
ENSG00000197608	M0QYV6	unreviewed
ENSG00000197608	M0R0F3	unreviewed
ENSG00000185610	Q6ZNG2	reviewed
ENSG00000105821	Q99543	reviewed
ENSG00000105821	C9IZ83	unreviewed
ENSG00000105821	F2Z3H0	unreviewed
ENSG00000105821	F2Z3N9	unreviewed
ENSG00000105821	H7C3L7	unreviewed
ENSG00000153234	P43354	reviewed
ENSG00000153234	A0A8V8TPF8	unreviewed
ENSG00000153234	A0A8V8TPV9	unreviewed
ENSG00000153234	A0A8V8TR19	unreviewed
ENSG00000153234	C9IYM5	unreviewed
ENSG00000153234	C9J8W4	unreviewed
ENSG00000153234	C9JWQ1	unreviewed
ENSG00000153234	E9PBQ4	unreviewed
ENSG00000153234	F1DAL2	unreviewed
ENSG00000153234	F8W6I3	unreviewed
ENSG00000198346	Q6ZN06	reviewed
ENSG00000198346	C9JZ01	unreviewed
ENSG00000198346	E7EU70	unreviewed
ENSG00000197937	Q96SE7	reviewed
ENSG00000197937	M0QXR8	unreviewed
ENSG00000197937	M0QZE2	unreviewed
ENSG00000197937	M0QZJ6	unreviewed
ENSG00000197937	M0R1E9	unreviewed
ENSG00000198028	Q96MR9	reviewed
ENSG00000167380	Q9NYT6	reviewed
ENSG00000167380	K7EJ66	unreviewed
ENSG00000167380	K7EK05	unreviewed
ENSG00000167380	K7EKQ6	unreviewed
ENSG00000167380	K7EL77	unreviewed
ENSG00000167380	K7ELA3	unreviewed
ENSG00000167380	K7ELM4	unreviewed
ENSG00000167380	K7EPU4	unreviewed
ENSG00000167380	K7EQC3	unreviewed
ENSG00000167380	K7ERY1	unreviewed
ENSG00000167380	K7ESM6	unreviewed
ENSG00000188070	C9JLR9	reviewed
ENSG00000188070	A0A087WU89	unreviewed
ENSG00000188070	A0A087WZS6	unreviewed
ENSG00000188070	A0A087X051	unreviewed
ENSG00000089902	Q9UKL0	reviewed
ENSG00000089902	H0YNY4	unreviewed
ENSG00000189120	Q3SY56	reviewed
ENSG00000180318	Q15699	reviewed
ENSG00000198807	P55771	reviewed
ENSG00000198807	A0A669KBA7	unreviewed
ENSG00000030419	Q9UKS7	reviewed
ENSG00000030419	A0A0A0MSL2	unreviewed
ENSG00000030419	A0A0A0MT14	unreviewed
ENSG00000030419	B4DWF2	unreviewed
ENSG00000030419	E7EPU0	unreviewed
ENSG00000030419	E7ES26	unreviewed
ENSG00000030419	E7EUI1	unreviewed
ENSG00000186812	Q8NF99	reviewed
ENSG00000186812	K7EIM5	unreviewed
ENSG00000186812	K7ERU5	unreviewed
ENSG00000186812	M0R288	unreviewed
ENSG00000186812	Q96K65	unreviewed
ENSG00000114439	Q8WY36	reviewed
ENSG00000114439	C9IYG9	unreviewed
ENSG00000114439	C9IYS9	unreviewed
ENSG00000114439	C9J067	unreviewed
ENSG00000114439	C9J0J4	unreviewed
ENSG00000114439	C9J8D0	unreviewed
ENSG00000114439	C9JA69	unreviewed
ENSG00000114439	C9JC04	unreviewed
ENSG00000114439	C9JD74	unreviewed
ENSG00000114439	C9JE62	unreviewed
ENSG00000114439	C9JIZ2	unreviewed
ENSG00000114439	C9JNU3	unreviewed
ENSG00000114439	C9JSH4	unreviewed
ENSG00000114439	C9JYU6	unreviewed
ENSG00000114439	C9JZA0	unreviewed
ENSG00000114439	C9K0D1	unreviewed
ENSG00000114439	H7C1Q0	unreviewed
ENSG00000114439	H7C1U1	unreviewed
ENSG00000165066	A6NJ46	reviewed
ENSG00000125820	O95096	reviewed
ENSG00000182742	P17483	reviewed
ENSG00000171574	Q8IVC4	reviewed
ENSG00000171574	F6W0P0	unreviewed
ENSG00000171574	M0QZA3	unreviewed
ENSG00000171574	M0R0A3	unreviewed
ENSG00000171574	M0R2W6	unreviewed
ENSG00000171574	M0R3F5	unreviewed
ENSG00000107859	O75364	reviewed
ENSG00000143373	Q8N1G0	reviewed
ENSG00000143373	A2A3Q2	unreviewed
ENSG00000143373	A6PVV7	unreviewed
ENSG00000143373	F8WCX2	unreviewed
ENSG00000143373	H0Y5I5	unreviewed
ENSG00000166261	O95125	reviewed
ENSG00000166261	A0A1D5RMT9	unreviewed
ENSG00000166261	E9PJL4	unreviewed
ENSG00000166261	E9PM99	unreviewed
ENSG00000143379	Q15047	reviewed
ENSG00000143379	A0A8I5KT93	unreviewed
ENSG00000143379	B0QZE6	unreviewed
ENSG00000143379	E9PAP1	unreviewed
ENSG00000143379	E9PQM8	unreviewed
ENSG00000143379	E9PRF4	unreviewed
ENSG00000143379	E9PS59	unreviewed
ENSG00000143379	X6R732	unreviewed
ENSG00000143379	X6RHV1	unreviewed
ENSG00000162601	Q5VVJ2	reviewed
ENSG00000162601	A0A590UJD8	unreviewed
ENSG00000162601	A0A590UJT8	unreviewed
ENSG00000162601	A0A590UJW2	unreviewed
ENSG00000162601	A0A590UK32	unreviewed
ENSG00000162601	A0A8V8TKW8	unreviewed
ENSG00000162601	A0A8V8TMF1	unreviewed
ENSG00000179930	Q5T619	reviewed
ENSG00000179930	A0A669KBK7	unreviewed
ENSG00000118707	Q9GZN2	reviewed
ENSG00000118707	H0YKN5	unreviewed
ENSG00000118707	U3KQ25	unreviewed
ENSG00000118707	U3KQB5	unreviewed
ENSG00000118707	U3KQS0	unreviewed
ENSG00000162924	Q04864	reviewed
ENSG00000162924	A0A8V8TMU9	unreviewed
ENSG00000162924	A0A8V8TMW2	unreviewed
ENSG00000162924	A0A8V8TPL7	unreviewed
ENSG00000213799	Q96IR2	reviewed
ENSG00000120149	P35548	reviewed
ENSG00000120149	D6RIS4	unreviewed
ENSG00000196323	Q8NCP5	reviewed
ENSG00000196323	A0A0A0MTE9	unreviewed
ENSG00000196323	H0YCZ0	unreviewed
ENSG00000196323	H0YEM9	unreviewed
ENSG00000196323	H7BY22	unreviewed
ENSG00000174279	Q03828	reviewed
ENSG00000101190	Q9UL49	reviewed
ENSG00000101190	F8W9A4	unreviewed
ENSG00000171223	P17275	reviewed
ENSG00000189144	Q86YE8	reviewed
ENSG00000189144	A0A0A0MRV5	unreviewed
ENSG00000189144	K7EL03	unreviewed
ENSG00000189144	K7EM14	unreviewed
ENSG00000189144	K7EM47	unreviewed
ENSG00000189144	K7EQQ2	unreviewed
ENSG00000189144	K7ERS7	unreviewed
ENSG00000121864	Q9UID6	reviewed
ENSG00000121864	C9IZP0	unreviewed
ENSG00000121864	C9J3R1	unreviewed
ENSG00000121864	J3KR59	unreviewed
ENSG00000121864	J3KR68	unreviewed
ENSG00000256223	P21506	reviewed
ENSG00000256223	F5GZ75	unreviewed
ENSG00000256223	F5H0R3	unreviewed
ENSG00000256223	F5H311	unreviewed
ENSG00000256223	F8WD46	unreviewed
ENSG00000147601	P54274	reviewed
ENSG00000147601	A0A7I2V3N9	unreviewed
ENSG00000147601	A0A7I2V5E0	unreviewed
ENSG00000147601	A0A7I2V5I6	unreviewed
ENSG00000147601	A0A7I2V5T5	unreviewed
ENSG00000147601	A0A7I2YQE7	unreviewed
ENSG00000147601	E5RFJ5	unreviewed
ENSG00000147601	E7EWM7	unreviewed
ENSG00000182979	Q13330	reviewed
ENSG00000182979	E7ESY4	unreviewed
ENSG00000182979	F8W9Y9	unreviewed
ENSG00000182979	H0Y4T7	unreviewed
ENSG00000182979	H0YIT0	unreviewed
ENSG00000182979	H7C3F3	unreviewed
ENSG00000257315	P86452	reviewed
ENSG00000167528	Q96N77	reviewed
ENSG00000167528	F8VSM8	unreviewed
ENSG00000167528	F8VXJ5	unreviewed
ENSG00000167528	F8VZ73	unreviewed
ENSG00000167528	F8VZV7	unreviewed
ENSG00000167528	H0YHX6	unreviewed
ENSG00000268738	Q9UBD0	reviewed
ENSG00000163623	P78426	reviewed
ENSG00000163623	F8VWZ9	unreviewed
ENSG00000186814	Q86W11	reviewed
ENSG00000186814	A0A0C4DGV0	unreviewed
ENSG00000186814	C9JCM2	unreviewed
ENSG00000186814	K7EPB0	unreviewed
ENSG00000186814	K7ERA9	unreviewed
ENSG00000186814	M0QZC3	unreviewed
ENSG00000186814	M0QZP2	unreviewed
ENSG00000186814	M0R1Y0	unreviewed
ENSG00000185002	Q8HWS3	reviewed
ENSG00000133740	Q15329	reviewed
ENSG00000133740	C9JYE9	unreviewed
ENSG00000133740	E5RHD4	unreviewed
ENSG00000133740	H0YBK0	unreviewed
ENSG00000133740	H0YBW8	unreviewed
ENSG00000181220	Q6NUN9	reviewed
ENSG00000181220	A0A2R8YDQ5	unreviewed
ENSG00000181220	A0A8J9FQ52	unreviewed
ENSG00000181220	C9JNZ9	unreviewed
ENSG00000155090	Q13118	reviewed
ENSG00000107485	P23771	reviewed
ENSG00000107485	A0A2R8Y2A9	unreviewed
ENSG00000107485	A0A2R8Y4T2	unreviewed
ENSG00000107485	A0A994J6H6	unreviewed
ENSG00000104856	Q01201	reviewed
ENSG00000104856	A0A8V8TQY2	unreviewed
ENSG00000104856	D6R992	unreviewed
ENSG00000104856	D6RIV7	unreviewed
ENSG00000104856	K7ERX9	unreviewed
ENSG00000143614	Q8WXI9	reviewed
ENSG00000143614	A0A0U1RR30	unreviewed
ENSG00000143614	A0A0U1RR34	unreviewed
ENSG00000143614	A0A0U1RRK3	unreviewed
ENSG00000143614	A0A0U1RRM1	unreviewed
ENSG00000143614	A0A1B0GVS4	unreviewed
ENSG00000143614	A0A1B0GW07	unreviewed
ENSG00000143614	A0A994J4D5	unreviewed
ENSG00000176678	Q12952	reviewed
ENSG00000176678	M0R279	unreviewed
ENSG00000204612	Q5VYV0	reviewed
ENSG00000165495	Q96KN3	reviewed
ENSG00000165495	E9PKL2	unreviewed
ENSG00000165495	E9PQS4	unreviewed
ENSG00000165495	E9PRB6	unreviewed
ENSG00000165495	H0YLX0	unreviewed
ENSG00000084676	Q15788	reviewed
ENSG00000084676	B5MCN7	unreviewed
ENSG00000166211	Q8N5J4	reviewed
ENSG00000119866	Q9H165	reviewed
ENSG00000119866	A0A0J9YXG2	unreviewed
ENSG00000119866	A0A0J9YY13	unreviewed
ENSG00000119866	A0A0J9YYJ9	unreviewed
ENSG00000119866	A0A2R8Y2E8	unreviewed
ENSG00000119866	A0A2R8Y7B0	unreviewed
ENSG00000119866	A0A2R8Y7W4	unreviewed
ENSG00000119866	A0A2R8YCR5	unreviewed
ENSG00000119866	A0A2R8YDS7	unreviewed
ENSG00000119866	A0A2R8YDW6	unreviewed
ENSG00000119866	A0A2R8YEK1	unreviewed
ENSG00000119866	A0A2R8YGT9	unreviewed
ENSG00000119866	A0A2R8YHH4	unreviewed
ENSG00000119866	A0A2U3TZJ5	unreviewed
ENSG00000186777	B4DXR9	reviewed
ENSG00000198169	Q9BRH9	reviewed
ENSG00000198169	H0YCK5	unreviewed
ENSG00000125740	P53539	reviewed
ENSG00000125740	K7EJ89	unreviewed
ENSG00000125740	K7EKA0	unreviewed
ENSG00000125740	K7ERZ8	unreviewed
ENSG00000115415	P42224	reviewed
ENSG00000115415	A0A669KB17	unreviewed
ENSG00000115415	A0A669KB52	unreviewed
ENSG00000115415	A0A669KB53	unreviewed
ENSG00000115415	A0A669KB56	unreviewed
ENSG00000115415	A0A669KB68	unreviewed
ENSG00000115415	A0A669KB75	unreviewed
ENSG00000115415	A0A669KBA4	unreviewed
ENSG00000115415	A0A669KBI6	unreviewed
ENSG00000115415	A0A669KBK4	unreviewed
ENSG00000115415	A0A8V8TLI6	unreviewed
ENSG00000115415	A0A8V8TMY9	unreviewed
ENSG00000115415	A0A8V8TN81	unreviewed
ENSG00000115415	D2KFR9	unreviewed
ENSG00000115415	E7ENM1	unreviewed
ENSG00000115415	E7EPD2	unreviewed
ENSG00000115415	E9PH66	unreviewed
ENSG00000115415	J3KPM9	unreviewed
ENSG00000115415	Q67C41	unreviewed
ENSG00000130818	Q9BUY5	reviewed
ENSG00000130818	A0A1B0GUG0	unreviewed
ENSG00000130818	K7EME3	unreviewed
ENSG00000130818	K7ER43	unreviewed
ENSG00000167635	Q15072	reviewed
ENSG00000165804	Q9P2Y4	reviewed
ENSG00000165804	G3V2E3	unreviewed
ENSG00000165804	G3V2Q8	unreviewed
ENSG00000165804	G3V2W3	unreviewed
ENSG00000165804	G3V3F2	unreviewed
ENSG00000165804	G3V452	unreviewed
ENSG00000165804	G3V4M7	unreviewed
ENSG00000165804	G3V4T1	unreviewed
ENSG00000186051	Q16559	reviewed
ENSG00000167685	Q8N0Y2	reviewed
ENSG00000167685	K7EJ91	unreviewed
ENSG00000167685	K7EJH4	unreviewed
ENSG00000167685	K7EK55	unreviewed
ENSG00000167685	K7ELZ3	unreviewed
ENSG00000167685	K7EMV5	unreviewed
ENSG00000167685	K7ESL2	unreviewed
